N,matrix_type,beta,gamma,mse,snr_db,cosine_similarity
3,low_rank_4,0.5,0.2,5.088670150144026e-05,9.13088052471994,0.9465905427932739
3,low_rank_4,0.5,0.3,5.583261008723639e-05,8.72804422183625,0.9431122541427612
3,low_rank_4,0.5,0.5,6.746094732079655e-05,7.906399176175846,0.9351874589920044
3,low_rank_4,0.7,0.0,7.18072842573747e-05,7.635238510226371,0.9327976703643799
3,low_rank_4,0.7,0.1,8.167314081219956e-05,7.076130960121958,0.9270263910293579
3,low_rank_4,0.7,0.2,9.28602967178449e-05,6.518622860569147,0.9207063913345337
3,low_rank_4,0.7,0.3,0.00010537620255490765,5.969498092600593,0.9140235781669617
3,low_rank_4,0.7,0.5,0.0001344123884337023,4.912530547624714,0.8999661207199097
3,layernorm_scale,0.0,0.0,1.4550532796420157e-06,12.36112109844701,0.9727387428283691
3,layernorm_scale,0.0,0.1,1.4550532796420157e-06,12.36112109844701,0.9727387428283691
3,layernorm_scale,0.0,0.2,1.4550532796420157e-06,12.36112109844701,0.9727387428283691
3,layernorm_scale,0.0,0.3,1.4550532796420157e-06,12.36112109844701,0.9727387428283691
3,layernorm_scale,0.0,0.5,1.4550532796420157e-06,12.36112109844701,0.9727387428283691
3,layernorm_scale,0.15,0.0,1.45220587910444e-06,12.369628153849494,0.9710143804550171
3,layernorm_scale,0.15,0.1,1.4623469724028837e-06,12.339405757083867,0.9707162380218506
3,layernorm_scale,0.15,0.2,1.474211103413836e-06,12.304313281250366,0.9703923463821411
3,layernorm_scale,0.15,0.3,1.4877984995109728e-06,12.264468896320341,0.9700433015823364
3,layernorm_scale,0.15,0.5,1.5198609162325738e-06,12.171871589006905,0.9692760109901428
3,layernorm_scale,0.3,0.0,1.7007580481731566e-06,11.683484712392488,0.965668797492981
3,layernorm_scale,0.3,0.1,1.7632758044783259e-06,11.526707578046658,0.9645711183547974
3,layernorm_scale,0.3,0.2,1.8345936041441746e-06,11.354511308915562,0.963371992111206
3,layernorm_scale,0.3,0.3,1.9137860363116488e-06,11.170976245207216,0.9620800018310547
3,layernorm_scale,0.3,0.5,2.0969432625861373e-06,10.774043261741904,0.9592292904853821
3,layernorm_scale,0.5,0.0,2.5773733796086162e-06,9.87813667409246,0.9527580738067627
3,layernorm_scale,0.5,0.1,2.8102303986088373e-06,9.50249078718943,0.9497786164283752
3,layernorm_scale,0.5,0.2,3.079365342273377e-06,9.105297884501267,0.9464175701141357
3,layernorm_scale,0.5,0.3,3.3793457987485453e-06,8.701583718501146,0.9428372383117676
3,layernorm_scale,0.5,0.5,4.065299435751513e-06,7.898984662834597,0.9352211952209473
3,layernorm_scale,0.7,0.0,4.3467657633300405e-06,7.608247682611907,0.9327547550201416
3,layernorm_scale,0.7,0.1,4.946735316480044e-06,7.046723326877128,0.926874041557312
